,age,month_sold,structure_quality,SALE_PRC 0.0,SALE_PRC 1.0
1889,56,11,5,,275000.0
1890,56,12,4,867500.0,
1891,56,12,5,213000.0,256000.0
1892,57,1,1,87000.0,
1893,57,1,2,82100.0,
1894,57,1,4,390000.0,
1895,57,1,5,187000.0,
1896,57,2,4,270000.0,420000.0
1897,57,2,5,201500.0,
1898,57,3,2,225000.0,
1899,57,3,4,162000.0,
1900,57,3,5,110000.0,
1901,57,4,2,209000.0,
1902,57,4,4,235000.0,
1903,57,4,5,162000.0,
1904,57,5,2,210000.0,
1905,57,5,4,175000.0,
1906,57,5,5,432000.0,
1907,57,6,2,390000.0,
1908,57,6,4,320000.0,
1909,57,6,5,980000.0,
1910,57,7,2,95000.0,
1911,57,7,4,425000.0,
1912,57,7,5,239000.0,
1913,57,8,2,765000.0,
1914,57,8,4,275000.0,230000.0
1915,57,8,5,190000.0,
1916,57,9,2,285000.0,
1917,57,9,4,299000.0,
1918,57,10,2,105000.0,
1919,57,10,4,298000.0,
1920,57,10,5,150000.0,
1921,57,11,2,155000.0,
1922,57,11,4,290000.0,
1923,57,12,2,300000.0,
1924,57,12,4,222000.0,
1925,57,12,5,120000.0,
1926,58,1,2,99300.0,
1927,58,1,4,301700.0,
1928,58,1,5,165000.0,
1929,58,2,4,345000.0,260000.0
1930,58,2,5,160500.0,
1931,58,3,1,90000.0,
1932,58,3,2,195000.0,
1933,58,3,4,189000.0,
1934,58,3,5,280000.0,
1935,58,4,2,350000.0,
1936,58,4,4,425000.0,
1937,58,4,5,215000.0,
1938,58,5,2,290000.0,
1939,58,5,4,157000.0,421000.0
1940,58,5,5,150000.0,
1941,58,6,4,310000.0,
1942,58,6,5,245000.0,
1943,58,7,2,199300.0,
1944,58,7,4,405000.0,
1945,58,7,5,742300.0,
1946,58,8,2,294000.0,
1947,58,8,4,399000.0,380000.0
1948,58,8,5,230000.0,
1949,58,9,4,350000.0,
1950,58,9,5,,290900.0
1951,58,10,2,149000.0,
1952,58,10,4,275000.0,
1953,58,10,5,240000.0,
1954,58,11,1,130000.0,
1955,58,11,4,320000.0,
1956,58,11,5,305000.0,
1957,58,12,2,385000.0,
1958,58,12,4,540000.0,256000.0
1959,58,12,5,200000.0,320000.0
1960,59,1,2,194000.0,
1961,59,1,4,255200.0,
1962,59,1,5,950000.0,
1963,59,2,2,315300.0,
1964,59,2,4,270000.0,
1965,59,2,5,330000.0,
1966,59,3,2,150000.0,
1967,59,3,4,240000.0,
1968,59,3,5,318000.0,
1969,59,4,2,265000.0,
1970,59,4,4,195000.0,
1971,59,4,5,170000.0,
1972,59,5,2,375000.0,
1973,59,5,4,400000.0,
1974,59,5,5,220000.0,
1975,59,6,2,310000.0,
1976,59,6,4,225000.0,
1977,59,6,5,200000.0,
1978,59,7,2,285000.0,
1979,59,7,4,290000.0,
1980,59,7,5,302500.0,
1981,59,8,2,205000.0,
1982,59,8,4,290000.0,
1983,59,8,5,207000.0,
1984,59,9,2,328000.0,
1985,59,9,4,300000.0,
1986,59,9,5,180000.0,
1987,59,10,1,175300.0,
1988,59,10,2,239900.0,
1989,59,10,4,145000.0,
1990,59,10,5,225000.0,
1991,59,11,2,460000.0,
1992,59,11,4,392000.0,
1993,59,11,5,173000.0,
1994,59,12,2,625000.0,
1995,59,12,4,380000.0,
1996,60,1,2,142500.0,180000.0
1997,60,1,4,142500.0,375000.0
1998,60,1,5,299000.0,
1999,60,2,1,104700.0,
2000,60,2,2,115000.0,
2001,60,2,4,238500.0,195300.0
2002,60,2,5,216700.0,
2003,60,3,2,665000.0,
2004,60,3,4,240000.0,
2005,60,3,5,201500.0,
2006,60,4,2,90000.0,
2007,60,4,4,180000.0,
2008,60,4,5,199000.0,
2009,60,5,2,245000.0,
2010,60,5,4,218000.0,
2011,60,5,5,180000.0,
2012,60,6,2,1250000.0,
2013,60,6,4,148000.0,230000.0
2014,60,6,5,335000.0,
2015,60,7,1,106000.0,
2016,60,7,2,327000.0,
2017,60,7,4,305000.0,
2018,60,7,5,250000.0,
2019,60,8,2,286000.0,
2020,60,8,4,246000.0,
2021,60,8,5,269000.0,
2022,60,9,2,220000.0,
2023,60,9,4,178000.0,
2024,60,9,5,325000.0,285000.0
2025,60,10,2,149900.0,
2026,60,10,4,217500.0,
2027,60,10,5,285000.0,
2028,60,11,1,90000.0,
2029,60,11,2,180000.0,
2030,60,11,4,365000.0,330000.0
2031,60,11,5,316500.0,
2032,60,12,1,101500.0,
2033,60,12,2,327000.0,
2034,60,12,4,285000.0,
2035,60,12,5,156000.0,
2036,61,1,1,105000.0,
2037,61,1,2,376000.0,
2038,61,1,4,330000.0,
2039,61,1,5,370000.0,
2040,61,2,2,212000.0,
2041,61,2,4,375000.0,
2042,61,2,5,350000.0,
2043,61,3,2,185000.0,
2044,61,3,4,475000.0,
2045,61,3,5,215000.0,392300.0
2046,61,4,2,295000.0,
2047,61,4,4,223000.0,
2048,61,4,5,350000.0,285000.0
2049,61,5,2,230000.0,215900.0
2050,61,5,4,150000.0,
2051,61,5,5,280000.0,
2052,61,6,2,270000.0,
2053,61,6,4,180000.0,417000.0
2054,61,6,5,855000.0,
2055,61,7,1,178000.0,
2056,61,7,2,279900.0,
2057,61,7,4,261000.0,
2058,61,7,5,,375000.0
2059,61,8,2,412000.0,
2060,61,8,4,950000.0,
2061,61,8,5,965000.0,305000.0
2062,61,9,1,148900.0,
2063,61,9,2,465000.0,
2064,61,9,4,360000.0,
2065,61,9,5,325000.0,
2066,61,10,2,480000.0,
2067,61,10,4,410000.0,
2068,61,10,5,859100.0,
2069,61,11,2,139000.0,
2070,61,11,4,173000.0,
2071,61,12,1,170700.0,
2072,61,12,2,210000.0,
2073,61,12,4,340000.0,
2074,61,12,5,330000.0,
2075,62,1,1,140000.0,
2076,62,1,2,140000.0,
2077,62,1,4,245000.0,
2078,62,1,5,175000.0,
2079,62,2,2,86500.0,
2080,62,2,4,570000.0,
2081,62,2,5,1100000.0,535000.0
2082,62,3,2,249000.0,
2083,62,3,4,322000.0,
2084,62,3,5,800000.0,
2085,62,4,2,130000.0,
2086,62,4,4,250000.0,256000.0
2087,62,4,5,349000.0,
2088,62,5,1,260000.0,
2089,62,5,2,160000.0,
2090,62,5,4,292500.0,
2091,62,5,5,135000.0,
2092,62,6,2,87000.0,
2093,62,6,4,320000.0,
2094,62,6,5,935000.0,
2095,62,7,1,118500.0,
2096,62,7,2,78000.0,
2097,62,7,4,365000.0,
2098,62,7,5,232000.0,
2099,62,8,2,210000.0,
2100,62,8,4,190000.0,
2101,62,8,5,224000.0,
2102,62,9,2,163000.0,
2103,62,9,4,295000.0,
2104,62,9,5,170000.0,
2105,62,10,2,75000.0,
2106,62,10,4,340000.0,
2107,62,10,5,227000.0,
2108,62,11,2,395000.0,
2109,62,11,4,250000.0,
2110,62,11,5,185000.0,
2111,62,12,2,475000.0,
2112,62,12,4,160000.0,
2113,62,12,5,210000.0,
2114,63,1,2,250000.0,
2115,63,1,4,280000.0,
2116,63,1,5,165000.0,
2117,63,2,1,108000.0,
2118,63,2,2,279000.0,
2119,63,2,4,168000.0,
2120,63,2,5,2100000.0,355000.0
2121,63,3,1,127000.0,
2122,63,3,2,201000.0,
2123,63,3,4,682500.0,
2124,63,3,5,770000.0,
2125,63,4,1,125000.0,
2126,63,4,2,255000.0,
2127,63,4,4,212000.0,228900.0
2128,63,4,5,940000.0,
2129,63,5,1,250000.0,
2130,63,5,2,319000.0,
2131,63,5,4,575000.0,
2132,63,5,5,1200000.0,
2133,63,6,1,161000.0,
2134,63,6,2,99900.0,
2135,63,6,4,720000.0,
2136,63,7,2,106500.0,
2137,63,7,4,240000.0,
2138,63,8,2,230000.0,
2139,63,8,4,595000.0,
2140,63,8,5,184000.0,
2141,63,9,1,132000.0,
2142,63,9,4,320000.0,
2143,63,9,5,180000.0,
2144,63,10,2,500000.0,
2145,63,10,4,182000.0,
2146,63,11,2,1050000.0,
2147,63,11,4,220000.0,
2148,63,11,5,635000.0,
2149,63,12,1,120000.0,
2150,63,12,2,155000.0,
2151,63,12,4,413000.0,
2152,64,1,1,160000.0,
2153,64,1,2,296900.0,
2154,64,1,4,128000.0,210000.0
2155,64,1,5,,455000.0
2156,64,2,2,168000.0,
2157,64,2,4,155000.0,220000.0
2158,64,2,5,121000.0,
2159,64,3,1,125000.0,
2160,64,3,2,170000.0,
2161,64,3,4,260000.0,310000.0
2162,64,3,5,442000.0,
2163,64,4,1,107000.0,
2164,64,4,2,285000.0,
2165,64,4,4,409500.0,
2166,64,4,5,545000.0,
2167,64,5,2,250000.0,
2168,64,5,4,1200000.0,
2169,64,5,5,200500.0,
2170,64,6,2,80000.0,
2171,64,6,4,196000.0,111000.0
2172,64,6,5,730000.0,
2173,64,7,2,135000.0,
2174,64,7,4,435000.0,
2175,64,7,5,112000.0,
2176,64,8,2,170000.0,
2177,64,8,4,1725000.0,
2178,64,9,1,140000.0,
2179,64,9,2,155000.0,
2180,64,9,4,285000.0,164000.0
2181,64,10,2,120000.0,
2182,64,10,4,345000.0,
2183,64,11,2,154000.0,
2184,64,11,4,350000.0,346000.0
2185,64,11,5,,195000.0
2186,64,12,2,201000.0,
2187,64,12,4,115000.0,
2188,65,1,4,100000.0,430000.0
2189,65,1,5,,400000.0
2190,65,2,2,106900.0,
2191,65,2,4,422500.0,340000.0
2192,65,2,5,1850000.0,
2193,65,3,1,102000.0,
2194,65,3,2,235000.0,
2195,65,3,4,308000.0,
2196,65,3,5,,350000.0
2197,65,4,2,90000.0,
2198,65,4,4,120000.0,
2199,65,4,5,,430000.0
2200,65,5,2,215000.0,
2201,65,5,4,360000.0,
2202,65,5,5,199000.0,300000.0
2203,65,6,1,98000.0,
2204,65,6,2,430000.0,
2205,65,6,4,1825000.0,
2206,65,6,5,,350000.0
2207,65,7,2,210000.0,
2208,65,7,4,810000.0,
2209,65,8,1,84000.0,
2210,65,8,2,131000.0,
2211,65,8,4,800000.0,
2212,65,9,2,350000.0,
2213,65,9,4,460000.0,
2214,65,9,5,,350000.0
2215,65,10,2,260000.0,
2216,65,10,4,359900.0,455000.0
2217,65,10,5,,380000.0
2218,65,11,2,130000.0,
2219,65,11,4,187500.0,
2220,65,11,5,,715000.0
2221,65,12,2,260000.0,
2222,65,12,4,760000.0,340000.0
2223,65,12,5,995900.0,
2224,66,1,1,92500.0,
2225,66,1,2,247500.0,
2226,66,1,4,565000.0,213000.0
2227,66,1,5,,365000.0
2228,66,2,1,174000.0,
2229,66,2,2,171000.0,
2230,66,2,4,296900.0,
2231,66,3,1,120000.0,
2232,66,3,2,110000.0,
2233,66,3,4,335000.0,
2234,66,4,1,151000.0,
2235,66,4,2,195000.0,
2236,66,4,4,135000.0,176100.0
2237,66,4,5,,250000.0
2238,66,5,1,225000.0,
2239,66,5,2,174000.0,
2240,66,5,4,323000.0,250000.0
2241,66,6,1,85000.0,
2242,66,6,2,175000.0,
2243,66,6,4,200000.0,
2244,66,6,5,1010000.0,345000.0
2245,66,7,2,235000.0,
2246,66,7,4,492000.0,235000.0
2247,66,8,1,92500.0,
2248,66,8,2,176500.0,
2249,66,8,4,705000.0,283000.0
2250,66,8,5,583800.0,
2251,66,9,1,73000.0,
2252,66,9,2,117000.0,
2253,66,9,4,240000.0,
2254,66,10,2,82000.0,
2255,66,10,4,350000.0,
2256,66,10,5,1260000.0,
2257,66,11,2,132000.0,
2258,66,11,4,300000.0,
2259,66,11,5,700000.0,
2260,66,12,1,169000.0,
2261,66,12,2,170000.0,
2262,66,12,4,212500.0,
2263,66,12,5,948000.0,
2264,67,1,2,235000.0,
2265,67,1,4,250000.0,195000.0
2266,67,2,1,125000.0,
2267,67,2,2,162500.0,
2268,67,2,4,300000.0,
2269,67,3,1,130000.0,
2270,67,3,2,300000.0,
2271,67,3,4,265000.0,
2272,67,3,5,425900.0,
2273,67,4,2,225100.0,
2274,67,4,4,291000.0,
2275,67,4,5,560000.0,
2276,67,5,1,95000.0,
2277,67,5,2,300000.0,
2278,67,5,4,300000.0,
2279,67,6,1,108000.0,
2280,67,6,2,135000.0,
2281,67,6,4,890000.0,370000.0
2282,67,7,2,120000.0,
2283,67,7,4,242500.0,
2284,67,7,5,590000.0,
2285,67,8,2,110000.0,
2286,67,8,4,300000.0,266000.0
2287,67,9,2,147000.0,
2288,67,9,4,175000.0,
2289,67,9,5,145000.0,
2290,67,10,2,195000.0,
2291,67,10,4,252000.0,
2292,67,11,1,89900.0,
2293,67,11,2,250000.0,
2294,67,11,4,314000.0,
2295,67,11,5,,315000.0
2296,67,12,2,200000.0,
2297,67,12,4,460000.0,
2298,68,1,2,230000.0,
2299,68,1,4,356000.0,
2300,68,1,5,,375000.0
2301,68,2,2,181000.0,
2302,68,2,4,315000.0,
2303,68,2,5,,300000.0
2304,68,3,2,230000.0,
2305,68,3,4,378000.0,435000.0
2306,68,4,1,440000.0,
2307,68,4,2,94700.0,
2308,68,4,4,405000.0,
2309,68,4,5,402500.0,
2310,68,5,2,132000.0,
2311,68,5,4,160000.0,
2312,68,6,2,150000.0,
2313,68,6,4,295000.0,
2314,68,7,4,1076000.0,
2315,68,8,4,630000.0,
2316,68,9,2,370000.0,
2317,68,9,4,270000.0,
2318,68,10,1,81400.0,
2319,68,10,2,116500.0,
2320,68,10,4,400000.0,
2321,68,10,5,,190000.0
2322,68,11,1,120000.0,
2323,68,11,2,185000.0,
2324,68,11,4,310000.0,
2325,68,11,5,1650000.0,
2326,68,12,1,129000.0,
2327,68,12,2,220000.0,
2328,68,12,4,485000.0,
2329,68,12,5,470000.0,
2330,69,1,2,275000.0,
2331,69,1,4,110000.0,
2332,69,1,5,1315000.0,
2333,69,2,2,94200.0,
2334,69,2,4,680000.0,
2335,69,3,1,115000.0,
2336,69,3,2,215000.0,
2337,69,3,4,215000.0,250000.0
2338,69,4,1,105000.0,
2339,69,4,4,250000.0,
2340,69,4,5,990000.0,
2341,69,5,2,349000.0,
2342,69,5,4,269900.0,244000.0
2343,69,6,2,260000.0,
2344,69,6,4,290000.0,240000.0
2345,69,6,5,564500.0,
2346,69,7,1,125000.0,
2347,69,7,2,317900.0,
2348,69,7,4,325000.0,
2349,69,8,2,235000.0,
2350,69,8,4,302500.0,
2351,69,8,5,1400000.0,395000.0
2352,69,9,2,220000.0,
2353,69,9,4,300000.0,310000.0
2354,69,10,1,130000.0,
2355,69,10,2,390000.0,
2356,69,10,4,442000.0,
2357,69,11,2,210000.0,
2358,69,11,4,275000.0,285000.0
2359,69,12,1,115000.0,
2360,69,12,2,80000.0,
2361,69,12,4,379000.0,
2362,70,1,1,78000.0,
2363,70,1,2,199000.0,
2364,70,1,4,240000.0,
2365,70,2,4,180000.0,
2366,70,3,1,90000.0,
2367,70,3,2,200000.0,
2368,70,3,4,345000.0,
2369,70,4,2,124000.0,
2370,70,4,4,230000.0,200000.0
2371,70,4,5,455700.0,
2372,70,5,1,160000.0,
2373,70,5,2,350000.0,
2374,70,5,4,270000.0,
2375,70,5,5,595000.0,
2376,70,6,2,220000.0,
2377,70,6,4,301000.0,275000.0
2378,70,6,5,,672000.0
2379,70,7,1,89000.0,
2380,70,7,2,100000.0,
2381,70,7,4,300000.0,
2382,70,7,5,825000.0,
2383,70,8,2,115000.0,
2384,70,8,4,870000.0,
2385,70,9,2,76000.0,
2386,70,9,4,589900.0,
2387,70,10,2,155000.0,
2388,70,10,4,360000.0,175000.0
2389,70,11,1,119000.0,
2390,70,11,2,250000.0,
2391,70,11,5,380000.0,
2392,70,12,2,274900.0,
2393,70,12,4,330000.0,
2394,71,1,2,140000.0,
2395,71,1,4,220000.0,
2396,71,2,4,330000.0,
2397,71,2,5,,320000.0
2398,71,3,2,412500.0,
2399,71,3,4,272000.0,175000.0
2400,71,3,5,1680000.0,
2401,71,4,4,710000.0,
2402,71,5,2,352000.0,
2403,71,5,4,299000.0,
2404,71,6,2,450000.0,
2405,71,6,4,278000.0,
2406,71,6,5,860000.0,251600.0
2407,71,7,2,285000.0,
2408,71,7,5,,297000.0
2409,71,8,1,95000.0,
2410,71,8,2,90000.0,
2411,71,8,4,,395000.0
2412,71,9,1,135000.0,
2413,71,9,2,242000.0,
2414,71,9,4,392500.0,
2415,71,9,5,735000.0,
2416,71,11,2,180000.0,
2417,71,11,4,220000.0,
2418,71,12,2,155000.0,
2419,71,12,4,150000.0,
2420,72,2,2,210000.0,
2421,72,2,4,577500.0,341000.0
2422,72,3,2,150000.0,
2423,72,3,4,700000.0,
2424,72,4,4,419000.0,
2425,72,5,5,850000.0,
2426,72,7,2,660000.0,
2427,72,9,2,215000.0,
2428,72,11,1,136000.0,
2429,72,12,4,206000.0,
2430,72,12,5,595000.0,
2431,73,1,2,297000.0,
2432,73,3,4,390000.0,
2433,73,5,2,150000.0,
2434,73,8,2,412500.0,
2435,74,1,2,565000.0,
2436,74,2,5,,315000.0
2437,74,3,2,387500.0,
2438,74,6,2,306300.0,
2439,74,6,4,710000.0,
2440,74,7,4,850000.0,
2441,74,9,4,380000.0,
2442,74,9,5,,275000.0
2443,74,11,2,890000.0,
2444,74,12,1,206000.0,
2445,74,12,2,370000.0,
2446,74,12,4,345000.0,
2447,75,2,2,130000.0,
2448,75,2,4,130000.0,
2449,75,3,1,200000.0,
2450,75,3,2,608000.0,
2451,75,4,2,424000.0,
2452,75,4,4,205000.0,
2453,75,4,5,564000.0,
2454,75,5,2,342500.0,
2455,75,6,4,525000.0,
2456,75,7,2,1566700.0,
2457,75,8,4,270000.0,
2458,75,9,1,150000.0,
2459,75,9,4,773000.0,
2460,75,10,2,210000.0,
2461,75,10,4,76000.0,
2462,75,11,2,280000.0,
2463,75,11,4,400000.0,
2464,75,12,2,309000.0,
2465,75,12,4,290000.0,
2466,76,1,4,610000.0,
2467,76,2,4,364000.0,
2468,76,3,2,250000.0,
2469,76,3,4,409900.0,
2470,76,3,5,450000.0,
2471,76,4,2,290000.0,
2472,76,4,4,372000.0,
2473,76,5,2,145000.0,
2474,76,5,4,1800000.0,
2475,76,6,2,125700.0,
2476,76,6,4,667000.0,
2477,76,7,2,465000.0,
2478,76,7,4,245200.0,
2479,76,8,2,505000.0,
2480,76,8,4,730000.0,
2481,76,9,2,140000.0,
2482,76,9,4,485000.0,150000.0
2483,76,10,2,120000.0,
2484,76,10,4,294900.0,
2485,76,11,1,90000.0,
2486,76,11,2,89000.0,
2487,76,11,4,600000.0,
2488,76,11,5,650000.0,
2489,76,12,2,304000.0,
2490,76,12,4,700000.0,
2491,77,1,2,82500.0,
2492,77,1,4,1025000.0,
2493,77,2,4,430000.0,
2494,77,2,5,,315000.0
2495,77,3,1,280000.0,
2496,77,3,2,140000.0,
2497,77,3,5,567500.0,
2498,77,4,2,285000.0,
2499,77,5,1,240000.0,
2500,77,5,2,150000.0,
2501,77,5,4,2600000.0,
2502,77,6,2,150000.0,
2503,77,6,4,280000.0,
2504,77,7,1,130000.0,
2505,77,7,2,209000.0,
2506,77,8,1,105000.0,
2507,77,8,2,79900.0,
2508,77,9,1,220000.0,
2509,77,9,2,130000.0,
2510,77,9,4,590000.0,
2511,77,10,2,117000.0,
2512,77,10,4,390000.0,
2513,77,11,5,490000.0,
2514,77,12,4,300000.0,
2515,78,3,1,99000.0,
2516,78,3,2,120000.0,
2517,78,4,1,140000.0,
2518,78,5,1,75000.0,
2519,78,6,4,1150000.0,
2520,78,7,2,200000.0,
2521,78,7,4,295000.0,
2522,78,9,5,,299000.0
2523,78,10,1,95000.0,
2524,78,10,2,500000.0,
2525,78,11,1,93000.0,
2526,78,11,2,1125000.0,
2527,78,11,4,217000.0,
2528,78,12,1,585000.0,
2529,78,12,2,510000.0,
2530,78,12,4,340000.0,
2531,79,1,1,185000.0,
2532,79,2,1,80000.0,
2533,79,2,2,169500.0,
2534,79,2,4,520000.0,
2535,79,3,1,105000.0,
2536,79,3,2,449900.0,
2537,79,3,4,560000.0,
2538,79,4,1,86500.0,
2539,79,5,1,145500.0,
2540,79,5,2,133000.0,
2541,79,6,4,470000.0,139900.0
2542,79,7,2,132900.0,
2543,79,7,4,525000.0,
2544,79,8,4,318000.0,
2545,79,8,5,,370000.0
2546,79,11,2,98000.0,
2547,79,11,4,225000.0,
2548,79,12,1,187900.0,
2549,79,12,4,438200.0,
2550,80,1,1,96800.0,
2551,80,1,2,250800.0,
2552,80,1,5,810000.0,
2553,80,4,2,129000.0,
2554,80,5,1,115000.0,
2555,80,5,5,982500.0,
2556,80,6,4,500000.0,
2557,80,6,5,785000.0,
2558,80,7,2,85000.0,
2559,80,7,4,,555000.0
2560,80,8,4,142000.0,
2561,80,9,2,76000.0,
2562,80,10,1,72000.0,
2563,80,10,2,230000.0,
2564,80,10,5,770000.0,
2565,80,11,1,335000.0,
2566,80,12,1,99900.0,
2567,80,12,2,127000.0,
2568,80,12,4,,220000.0
2569,81,2,4,112000.0,
2570,81,2,5,1250000.0,
2571,81,3,2,215000.0,
2572,81,3,5,650000.0,
2573,81,5,4,420000.0,
2574,81,5,5,398000.0,
2575,81,6,1,160000.0,
2576,81,8,2,277500.0,
2577,81,8,5,1125000.0,
2578,81,9,1,330000.0,
2579,81,9,2,340000.0,
2580,81,9,5,750000.0,
2581,81,10,5,1525000.0,
2582,81,11,2,115000.0,
2583,81,11,4,950000.0,
2584,82,1,5,450000.0,
2585,82,2,5,399000.0,
2586,82,3,2,150000.0,
2587,82,5,1,1100000.0,
2588,82,6,1,310000.0,
2589,82,6,2,210000.0,
2590,82,7,1,135000.0,
2591,83,9,4,250000.0,
2592,84,1,4,129000.0,
2593,84,3,2,110000.0,
2594,84,3,4,190000.0,
2595,84,9,4,275000.0,
2596,84,10,2,162500.0,
2597,85,2,2,339500.0,
2598,86,2,1,96000.0,
2599,86,3,4,1552000.0,
2600,86,4,4,818600.0,
2601,86,6,4,390000.0,
2602,86,7,4,300000.0,
2603,86,8,1,90000.0,
2604,86,9,4,350000.0,
2605,86,10,4,165000.0,
2606,86,11,4,345000.0,
2607,87,2,4,140000.0,
2608,87,3,4,365000.0,
2609,87,5,4,640000.0,
2610,87,11,4,275000.0,
2611,87,11,5,552500.0,
2612,88,2,1,130000.0,
2613,88,2,2,146300.0,
2614,88,7,2,125000.0,
2615,88,8,1,130000.0,
2616,88,8,2,95000.0,
2617,88,9,1,330000.0,
2618,88,10,1,112500.0,
2619,88,10,2,125000.0,
2620,88,11,2,151000.0,
2621,88,11,4,360000.0,
2622,89,1,2,190500.0,
2623,89,5,2,155000.0,
2624,89,9,1,130000.0,
2625,90,1,2,134800.0,
2626,90,2,1,109000.0,
2627,90,2,2,415000.0,
2628,90,5,1,145000.0,
2629,90,6,5,1150000.0,
2630,90,7,1,132000.0,
2631,90,7,2,180000.0,
2632,90,8,2,350000.0,
2633,90,8,5,735000.0,
2634,90,9,1,185000.0,
2635,90,9,2,132000.0,
2636,90,9,5,600000.0,
2637,90,11,2,225000.0,
2638,90,12,4,445000.0,
2639,91,3,1,335000.0,
2640,91,3,4,650000.0,
2641,91,4,4,1000000.0,
2642,91,4,5,,640000.0
2643,91,5,5,1175000.0,
2644,91,6,1,265000.0,
2645,91,7,2,203500.0,
2646,91,8,1,145000.0,
2647,91,8,2,200000.0,
2648,91,9,2,220000.0,
2649,91,9,4,260000.0,
2650,91,10,1,400000.0,
2651,91,11,2,270000.0,
2652,91,12,4,875000.0,
2653,92,2,1,450000.0,
2654,92,2,4,257500.0,
2655,92,5,1,80000.0,
2656,92,5,2,225000.0,
2657,92,7,2,150000.0,
2658,92,10,1,125000.0,
2659,93,4,2,162500.0,
2660,93,8,4,160000.0,
2661,93,11,2,277800.0,
2662,94,2,1,495000.0,
2663,96,7,1,166000.0,
2664,96,9,1,111200.0,
